tweet_id,created_at,text,favorties,retweets
1205533205333450752,2019-12-13 17:01:28,"How do enterprises use disruption to their advantage? Let us show you: https://t.co/5zLUKknmUs
#NutanixIoT #Nutanix https://t.co/CiTLDfCDVe",2,0
1205514363085475840,2019-12-13 15:46:36,"RT @Dpasquin: Our solution dedicated, help our customer to digitalize their Supply Chain to have a digital twin. Our purpose is to facilita…",0,3
1205235800079773698,2019-12-12 21:19:41,Not a developer? Turns out you don't have to be one to use Xi IoT🤝💻 https://t.co/H99j1NSwFV,2,1
1205183041506807814,2019-12-12 17:50:02,More #data= more insights... when your system works for you. Want to see how we do it? https://t.co/8EL70Ebknq… https://t.co/CJjJ62lrWx,1,0
1204839732582195201,2019-12-11 19:05:51,"RT @nutanix: Welcome to the modern day ""edge."" Need a walk-through? Let this article be your guide to the changing atmosphere of edge compu…",0,2
1204838333022720000,2019-12-11 19:00:18,"Talk #code to us- in your own language. Write functions in #JSON, #Python, #Golang or node.js with the Xi IoT platf… https://t.co/ez7csHhwj1",6,5
1204786849845252097,2019-12-11 15:35:43,"RT @H3XI0T: IoT #revenue in #Europe 🇪🇺 to reach US$96bn by #2023 on the back of the software and services growth
https://t.co/gHl4oLPhuY
#I…",0,1
1204786433782878208,2019-12-11 15:34:04,"RT @HardisGroup: 💡 Learn more about #VisionInsights, one-click IoT and AI-based smart #supplychain solutions by Hardis Group and #Nutanix !…",0,3
1204480184902127617,2019-12-10 19:17:08,"Come by and talk #IoT, #AI and #ML in booth #201 at #GartnerIO! https://t.co/xOdEJNYSeq",4,2
1204478468362248192,2019-12-10 19:10:19,"Want to see what the future of retail looks like for you? Give us a call ☎️: https://t.co/bpdHFlQqVL
 #Nutanix… https://t.co/IzqMUuD5H1",3,0
1204436064192094214,2019-12-10 16:21:49,RT @nutanix: Let's get this party started! We are coming in hot tonight at #GartnerIO where @tonyhawk is hanging at our Activation Booth an…,0,4
1204425384223215616,2019-12-10 15:39:23,RT @techchatsa: Nutanix Partners with Hardis Group to Deliver Innovative IoT Solution for Supply Chain Operations | Nutanix https://t.co/xo…,0,3
1204068367562412032,2019-12-09 16:00:43,Tired of getting wrapped up in the #code when you really want to get into the #business applications? We've got jus… https://t.co/3sofqZmZ8R,4,3
1204056996242219009,2019-12-09 15:15:32,"RT @iotforall: The school of the future represents the push toward a more collaborative and enriching educational experience, which could b…",0,3
1203082955486302209,2019-12-06 22:45:03,#IoT is creating new possibilities for healthcare at blazing speed- The global IoT in healthcare market size was va… https://t.co/jt2svUUpCi,3,1
1202650168392327168,2019-12-05 18:05:18,"When you have the next big idea, you don't want to be stopped by bad data flow. See how we help you maximize your… https://t.co/Jrs2WlmNpK",2,1
1202614172984496128,2019-12-05 15:42:16,RT @nutanix: Curious how our #IoT LEGO demo works? Check out how we're using edge computing to sort the marbles! #reInvent #NutanixEvents h…,0,9
1202368071236755456,2019-12-04 23:24:21,We're always thinking about how to make life simpler- especially for our partners and customers. Find out what we'r… https://t.co/M0smhOBypM,3,1
1202226648998907906,2019-12-04 14:02:24,RT @OneEaredMusic: Favourite quad booth today: making faces @NutanixIoT. https://t.co/Ropa50Kpbz,0,1
1201998610780639232,2019-12-03 22:56:15,"How do you move into disruption and without getting swept away? We have  answers: https://t.co/FbegFHaIhs
#Nutanix… https://t.co/n4M0zJ6d2z",2,2
1201994054118105088,2019-12-03 22:38:09,RT @rgoyal3: Come over to the Quad at the #aria! We have some great live IoT/AI demos! #AWSreinvent2019 #builders https://t.co/OAdgryJHjS h…,0,1
1201957977864986624,2019-12-03 20:14:47,RT @nutanix: The @NutanixIoT booth at Aria (booth #516) is popping at AWS #reInvent! Come swing by to find out how Nutanix #IoT can help ma…,0,2
1201892082526441472,2019-12-03 15:52:57,"RT @nutanix: And that's a wrap on day one of AWS #reInvent! We've got three more packed days of #NutanixClusters, @NutanixIoT, and so much…",0,10
1201880569556152327,2019-12-03 15:07:12,RT @nutanix: The #Nutanix IoT booth in Aria was the spot today at AWS #reInvent! We're just getting started so come by booth 516 for some d…,0,2
1201819622070198272,2019-12-03 11:05:01,RT @IoTGN: #IoT solution for better #supplychain and logistics operations to be delivered by Nutanix Partners and Hardis Group https://t.co…,0,2
1201648402121007104,2019-12-02 23:44:39,RT @nutanix: Come visit us at booth 2037 at The Venetian at AWS #reInvent to learn all things #HCI! Also swing by booth 516 at Aria to lear…,0,4
1201633756735582213,2019-12-02 22:46:27,Enjoying #reInvent2019 ? Come visit us at Aria booth #516 in the Quad and learn how to maximize AWS services with N… https://t.co/Q5n6q7fPjR,6,2
1201604568452358146,2019-12-02 20:50:28,RT @nutanix: Nutanix a three-time Leader in the Gartner MQ for Hyperconverged Infrastructure! Download your copy today! https://t.co/ewphhx…,0,82
1201576842978873345,2019-12-02 19:00:18,Let's talk #EdgeComputing at AWS #reInvent! Meet us at booth #516 at Aria Hotel to talk all things #IoT:… https://t.co/v5n0gprWdZ,2,1
1201575562021625856,2019-12-02 18:55:12,What makes #NutanixIoT so different from other edge computing software? Find out for yourself:… https://t.co/Pgc920Thqt,2,1
1201522824357306368,2019-12-02 15:25:39,"RT @bigfatbonus: 75 billion IoT devices by 2025? Wow 
Get the latest edition of #NEXTMagazine here!  #Nutanix https://t.co/obBYtuWCX7",0,1
1200109365870649345,2019-11-28 17:49:04,Happy Thanksgiving from the Nutanix IoT team! https://t.co/9wDKtUT7pq,2,0
1199767165496377344,2019-11-27 19:09:17,"1. Realize you're buried under a mountain of data.
2. Employ Xi IoT to free up your time.
3. FREEDOM 👏 👏 👏
Want to… https://t.co/L0jyVTHgrG",1,0
1199420581214670861,2019-11-26 20:12:05,RT @evankirstel: Great briefing from @nutanix on their mission to make data center infrastructure and clouds “invisible”! #IoT #cloud #IIoT…,0,7
1199399499849981952,2019-11-26 18:48:19,We think out of the box so you can put your data in a box- check out how application containers changes how you use… https://t.co/uXFXATXY4z,3,1
1199033090393423872,2019-11-25 18:32:20,Do you know what your #data can do for you? Let's plan your digital transformation together 🤝 :… https://t.co/iQaBjfyWKB,2,0
1199000782911262721,2019-11-25 16:23:57,"RT @Dpasquin: Maybe with our solution Vision Insights powered by Xi IOT, innovation for #SupplyChain  #HardisGroup #Nutanixiot https://t.co…",0,1
1197742851754512384,2019-11-22 05:05:23,"No matter what industry your business is in, we can help you on your path to #digitaltransformation. Check out what… https://t.co/LDCCQnND8U",11,7
1197573987376803840,2019-11-21 17:54:23,"What #IoT objects do you have your eye on for 2020?
Find out what @451research has to say about digital transformat… https://t.co/Ng7Q5Af1n1",4,4
1197258485303517184,2019-11-20 21:00:41,What are you building with #NutanixIoT? See how we're helping to power real factories: https://t.co/yA6cAv1ZxN https://t.co/jVEfnSewUy,10,6
1197181890270285825,2019-11-20 15:56:19,"RT @iotforall: In order to best take advantage of IoT fleet management solutions, you need to prioritize your needs and understand what sol…",0,3
1197180627210162176,2019-11-20 15:51:18,Still thinking about @IOTSWC? Keep the good times going with 5 takeaways from #IoTSWC19: https://t.co/efRhhJJbei,7,3
1196907025738936320,2019-11-19 21:44:07,"Did you catch our panel on whether to build or buy your IoT infrastructure at #IoBManUS?
Big thanks to… https://t.co/xUJuUez6ca",1,0
1196850705295912960,2019-11-19 18:00:19,Build or buy- what's the best #strategy to start your #IoT platform? Join our 11:20am session on Nov 19th to hear… https://t.co/zugwrwOUuS,2,1
1196791452921221121,2019-11-19 14:04:52,Excited for the first day of #IoBManUS? https://t.co/96ESfxZ0qJ,2,1
1196686861672091648,2019-11-19 07:09:15,"Wherever your business is going, your #IoT #data can help get you there. Let us help you put it to work:… https://t.co/r8mZlQqP8i",3,2
1196581393721184256,2019-11-19 00:10:10,Let's talk about #IoT scale. Have you created a gameplan for growth? Learn how to elevate your business:… https://t.co/5jqEtID82F,8,3
1196459905613479937,2019-11-18 16:07:25,"@iotcoi @acosteseque @SatyamVaghani 🤝Welcome to the team!🤝
https://t.co/EpuGw51Rol",0,0
1196453695908659200,2019-11-18 15:42:44,RT @IoB_News: Join industry leaders to find out if you should develop your own IoT platform or put your infrastructure into the hands of a…,0,5
1195403151412793350,2019-11-15 18:08:15,"I spy with my data's eyes... 
Where is your #data taking you? Check out how we're using #EdgeComputing to mobilize… https://t.co/qO7EeVtHng",3,1
1195367531839737856,2019-11-15 15:46:43,"What is an #IoT ecosystem? Why does it matter?  How are we attacking the ""distribution problem?""  Find the answers… https://t.co/rUbpSwPZdF",2,2
1195038777753952256,2019-11-14 18:00:22,Build or buy- what's the best #strategy to start your #IoT platform? Join our 11:20am session on Nov 19th to hear… https://t.co/jmgtgbWK0y,3,2
1195008866272059396,2019-11-14 16:01:30,RT @techdelimiter: #edge #iot are concepts and technology that can transform any business applied at the right scale. @nutanix shows us how…,0,1
1194690251706556417,2019-11-13 18:55:26,"How much do we believe in democratizing #IoT? We built an #app library, added built-in #edge #data, made a sensor a… https://t.co/K1cMe1bpKm",2,4
1194638827228422149,2019-11-13 15:31:06,"RT @iotforall: Among the technological breakthroughs of the last decade or so, few will reach the level of impact that AI and the Industria…",0,15
1194384469643472902,2019-11-12 22:40:22,RT @nutanix: How does #Nutanix streamline your #Kubernetes operations? Christian Senet shares how #NutanixKarbon improved Kubernetes deploy…,0,9
1194314033530322946,2019-11-12 18:00:29,In the down and dirty of setting up your #enterprise with #IoT? If only there were a guide to get your… https://t.co/cVnKIvI0Ts,1,0
1194272381491134464,2019-11-12 15:14:58,RT @myconnectedlife: Lucky to have won this prize from @NutanixIoT - many thanks!  Have decided to give it as a prize in our @wearemasterca…,0,1
1193951865798574082,2019-11-11 18:01:22,Nutanix IoT is like a good toolset- you can take it anywhere. Check out what we're doing in your industry:… https://t.co/FklZvFXTPU,5,6
1193910288862654465,2019-11-11 15:16:09,RT @Trendy_Insights: Nutanix Partners with Hardis Group to Deliver Innovative IoT Solution for Supply Chain Operations https://t.co/fod8IDM…,0,2
1192880335907897344,2019-11-08 19:03:29,"RT @iotforall: What do ""things"" represent in the #InternetofThings? They can be anything from a tractor to a thermostat to a shipping conta…",0,5
1192866137865936896,2019-11-08 18:07:04,Want to learn more about how to solve the distribution problem? Check us out here:https://t.co/TnbgZtXRkZ https://t.co/gydCIVZMlY,3,2
1192843038802010117,2019-11-08 16:35:17,"RT @SynergoGroup: Powered by Nutanix's Xi IoT Platform, Hardis looks to improve supply chain and logistics operations in real-time #nets ht…",0,2
1192517275066220545,2019-11-07 19:00:48,"Living on the #edge? We know that edge #data can be difficult to manage- lucky for you, we've got the perfect solut… https://t.co/FZ9t58eWRT",7,8
1192463603741478915,2019-11-07 15:27:32,Our Lego demo has landed in Okinawa! ✈️ https://t.co/l6c6KP2rrV,6,1
1192154867621609474,2019-11-06 19:00:44,"Explore the intersection of #robotics, #IoT, and #edge computing with our partners at Cap Gemini:… https://t.co/cXofjmTmiy",5,3
1192103463863422976,2019-11-06 15:36:28,"RT @NutanixNation: Have questions about Xi IoT Platform - share them with the Nutanix community - https://t.co/hRZ7khtVI7 👍 

#vCommunity #…",0,3
1191807911045021697,2019-11-05 20:02:03,Big steps are built on solid foundations. Let us help you build your #IoT #enterprise- https://t.co/qHhy6UK58m.… https://t.co/USuXRzV5II,4,3
1191743473868791810,2019-11-05 15:46:00,"RT @SynergoGroup: Nutanix Satyam Vaghani says edge computing, not public cloud, is the focal point for enterprises as AI and IoT innovation…",0,1
1191446696888356867,2019-11-04 20:06:43,"Want to side-step #IIoT inhibitors? Let us guide you: https://t.co/FNSqkrRI2M
#Nutanix #NutanixIoT https://t.co/Djrgb3nS1G",1,0
1191400509514620928,2019-11-04 17:03:11,RT @gigastacey: It's time to thank @nutanix for sponsoring The Internet of Things Podcast for the last few weeks. To learn more about how N…,0,1
1191400293147271168,2019-11-04 17:02:19,RT @Digitaltrans4mF: Hardis et Nutanix lancent une solution IoT pour l'optimisation logistique - https://t.co/uohe2gkqiT #TransfoNum #IoT h…,0,1
1191360629564739586,2019-11-04 14:24:43,RT @mbkumar: @Gartner_inc’s @FullPhilED talking about intelligent #infrastructure @Gartner_SYM #EdgeComputing #iot @NutanixIoT #nutanix htt…,0,2
1190569414225203200,2019-11-02 10:00:42,We're proud to be pushing supply chain optimization to the next level with @GroupeHardis through Vision Insights po… https://t.co/5tnUCf70Bt,8,7
1190405214588805120,2019-11-01 23:08:14,Thank you to everyone who made #IoTSWC19 an awesome experience. We'll see you next year! https://t.co/Vo12fT9mVy,16,5
1190282778832715777,2019-11-01 15:01:43,Intimidated by AI models? Learn how our partners at Tokyo Electron Devices are automating #AI model creation with… https://t.co/Spz8yNT1WL,3,2
1190046121973952517,2019-10-31 23:21:20,Congratulations @myconnectedlife for winning our social media giveaway! Big thank you to everyone that participated… https://t.co/w7zbbyIXrf,4,1
1189948287517941760,2019-10-31 16:52:34,"We believe in simplicity and scalability.  See how we partnered with 
@GroupeHardis to create the new definition of… https://t.co/mklIRTXsDl",9,5
1189944390262898688,2019-10-31 16:37:05,RT @Mahdi_Sunbul: @NutanixIoT https://t.co/kIOoperA06,0,2
1189852106221662209,2019-10-31 10:30:23,"You asked, we answered- Here's our top Q's from #IoTSWC19 answered.  📣 https://t.co/ThClJNMmp0",4,3
1189851696547205120,2019-10-31 10:28:45,RT @marichitweets: @NutanixIoT surprise! https://t.co/Pa9E4cm0Ib,0,1
1189851558739107841,2019-10-31 10:28:12,We love it 😎 https://t.co/GzkfiTi6SJ,2,0
1189844525335924743,2019-10-31 10:00:15,We're always thinking about how to make life simpler- especially for our partners and customers. Find out what we'r… https://t.co/NaNqwk5yVr,2,3
1189829430190968832,2019-10-31 09:00:16,"Steps to win: 
1. Visit us at D421
2. Snap &amp; Share one of our awesome demos.
3. Tag us in- @nutanixiot!
Winners cho… https://t.co/kuyVpEoW52",3,0
1189824725498966016,2019-10-31 08:41:35,Why do we need to rethink supply chain optimization? @Dpasquin has answers.  We partnered with @GroupeHardis to cre… https://t.co/PcUwCKIT5F,4,4
1189700106091728897,2019-10-31 00:26:23,"""We want to be the Netflix of IoT."" There's a reason we're so focused on democratizing IoT-when #IoT is easy and av… https://t.co/EcvkF3FSzt",12,4
1189557696636293121,2019-10-30 15:00:30,"Come see how #NutanixIoT and @GroupeHardis are working together to improve efficiency, traceability, and safety of… https://t.co/1n1Gi45g1X",4,4
1189549979729387520,2019-10-30 14:29:50,RT @DPSGroupSteve: Next level camera work from the team at @NutanixIoT here at the #iotworldcongress https://t.co/uWvHbaLMLg,0,3
1189549944375517184,2019-10-30 14:29:42,Come by and hang out with our partners at Tokyo Electron Devices at Booth D421! https://t.co/qt3BIqyEG4,4,1
1189548884877611013,2019-10-30 14:25:29,"RT @NutanixSpain: Satyam Vaghani, VP and GM, IoT &amp; AI en #Nutanix, y Amit Jain, Director of Product Management, participan hoy como Speaker…",0,2
1189545641447514115,2019-10-30 14:12:36,RT @alanmonu12: @nutanixiot ay #IOTSWC19 https://t.co/g3Qlo99HFF,0,1
1189504480443817985,2019-10-30 11:29:02,Image recognition has never looked so good!😎 https://t.co/UdDeBnQdG1,4,1
1189504025559011329,2019-10-30 11:27:14,Best of luck!🤝 https://t.co/O7yywUDCPY,2,0
1189503782159302658,2019-10-30 11:26:16,🚗🚗🚗 https://t.co/YRxkcB2Wv6,1,0
1189497078080258048,2019-10-30 10:59:37,"RT @IOTSWC: It is not just Facial Recognition, but Emotional! 😃☹️😡 How awesome is this @nutanix solution? #IOTSWC19 https://t.co/H7QgF7M5a9",0,12
1189493705440448513,2019-10-30 10:46:13,😎 https://t.co/ajaradUN5Y,0,0
1189467049854164993,2019-10-30 09:00:18,"Steps to win: 
1. Visit us at D421
2. Snap &amp; Share one of our awesome demos.
3. Tag us in- @nutanixiot!
Winners cho… https://t.co/kS1V24TLLo",4,1
1189458555012833280,2019-10-30 08:26:33,RT @NutanixIoT: Big thank you to everyone who made Day 1 at #IoTSWC19 an unforgettable experience! Swing by Booth D421 tomorrow to see what…,0,6
1189451929006596096,2019-10-30 08:00:13,Looking for #awesome sessions at #IoTSCW19? Learn how to use #IoT to create planet-scale competitiveness with our o… https://t.co/CSB8LGAM3z,1,0
1189436859623071744,2019-10-30 07:00:20,"Come to booth D421 to talk with one of our incredible partners, @TokyoElectronUS, about how they're changing the ga… https://t.co/StKqqWAVAh",4,1
1189374084594974721,2019-10-30 02:50:53,Big thank you to everyone who made Day 1 at #IoTSWC19 an unforgettable experience! Swing by Booth D421 tomorrow to… https://t.co/A56TLkTokr,9,6
1189240997441691651,2019-10-29 18:02:03,RT @Guillem_96: I am the 27000th happy face ☺️ @NutanixIoT https://t.co/6dqnTY3SD3,0,1
1189240832995528710,2019-10-29 18:01:24,Great audience!! https://t.co/Qa55jVsZ8X,1,1
1189213893475913728,2019-10-29 16:14:21,RT @mbkumar: Hot off the press: @nutanix partners with @HardisGroup to bring innovative #IoT solutions for #SupplyChain to the market. @Nut…,0,8
1189213482186661888,2019-10-29 16:12:43,🤝🤝🤝 https://t.co/Kq79cuuGvf,0,0
1189192767047524357,2019-10-29 14:50:24,RT @NutanixIoT: I'm looking forward to winning a ___ at D421 #IOTSWC19,0,1
1189142619835772931,2019-10-29 11:31:08,"RT @NutanixIoT: Steps to win: 
1. Visit us at D421
2. Snap &amp; Share one of our awesome demos.
3. Tag us in- @nutanixiot!
Winners chosen 31 O…",0,6
1189142478299029506,2019-10-29 11:30:34,RT @FdeFtbol2: @NutanixIoT https://t.co/bvGleyx17E,0,1
1189142131346235392,2019-10-29 11:29:11,RT @signeblock: Del 29 al 31 de octubre abre las puertas el #IoT Solutions World Congress con la participación de @AymericSarrazin @nutanix…,0,2
1189127254028292098,2019-10-29 10:30:04,We're giving away all the prizes- come &amp; get it! https://t.co/F3zITp9YiV,4,1
1189126309512962048,2019-10-29 10:26:19,Come see what all the hype is about at Booth D421🔥🔥🔥! https://t.co/skg6ogJjs9,7,3
1189124199899631619,2019-10-29 10:17:56,"RT @guillemgb10: Neutral, angry and happy @nutanix @NutanixIoT #IOTSWC19 https://t.co/94LZv0eZl4",0,4
1189122186520465409,2019-10-29 10:09:56,RT @2kPi_ch: At Nutanix booth 😋 @NutanixIoT https://t.co/YkkcmQd2IX,0,2
1189122022334332930,2019-10-29 10:09:17,"RT @IOTSWC: 3, 2, 1... We are ready for the #IOTSWC19! Are you? Join the Open Ceremony at the Auditorium. https://t.co/BMMhMIgtUH",0,13
1189119167221424128,2019-10-29 09:57:56,I'm looking forward to winning a ___ at D421 #IOTSWC19,1,1
1189114719774412800,2019-10-29 09:40:16,The whole team's here! Come on by booth D421 to say hi! https://t.co/R8gT78Okvk,17,3
1189113480156196864,2019-10-29 09:35:20,RT @Dpasquin: Go for #IOTSWC19 @HardisGroup  !! See you on booth D421. @NutanixIoT https://t.co/iJkF4NMABh,0,5
1189104658364731392,2019-10-29 09:00:17,"Steps to win: 
1. Visit us at D421
2. Snap &amp; Share one of our awesome demos.
3. Tag us in- @nutanixiot!
Winners cho… https://t.co/eL1qNDvV0B",5,6
1189097042871803904,2019-10-29 08:30:02,We’re excited to be working with @GroupeHardis  on Vision Insights powered by Xi IoT!  Harness the potential of cog… https://t.co/d5fTE6NG6X,3,3
1189089542327943168,2019-10-29 08:00:13,#IoT and #Iberia go ham in ham- see for yourself at our 18:00 reception at D421! #IoTSWC19 #NutanixIoT https://t.co/W0hUhHyd1d,0,0
1188842308747350016,2019-10-28 15:37:48,"Barcelona, here we come! https://t.co/lYMccv12C3",3,0
1188790901608472577,2019-10-28 12:13:32,Who's joining us at #IoTSWC19 in Barcelona this week? We'll see you there! https://t.co/px6nxXLGRr,6,8
1188782998965145600,2019-10-28 11:42:08,RT @NutanixSpain: No queda nada para que comience @IOTSWC Barcelona el próximo martes 29 de octubre. Se trata del congreso sobre #IOT más i…,0,5
1187798046387691522,2019-10-25 18:28:17,"How are cities riding the #digitaltransformation wave? Good question. Visit 
#NutanixIoT at booth D421 to get answe… https://t.co/zfqB86J51v",6,6
1187380021096341506,2019-10-24 14:47:12,"Do you have a plan for your data? If you'd like to figure one out, let's talk: https://t.co/v05SKwQo0d 
#Nutanix… https://t.co/vpcJXEK5Ic",2,1
1187047660638756865,2019-10-23 16:46:31,"How do you move into disruption and without getting swept away? We have  answers: https://t.co/PTlq9dTuli
#Nutanix… https://t.co/3E4IfbP6f4",4,0
1187041024981557249,2019-10-23 16:20:09,"RT @IOTSWC: 📅 In case you were struggling to organize your own #IOTSWC19 agenda, here you have a list of Wednesday October 30 keynote sessi…",0,5
1186673742627459073,2019-10-22 16:00:42,"We believe that #AI + #IoT should be accessible to everybody. We made our platform beautiful, simple, easy to contr… https://t.co/keK1G2SzkF",5,2
1186644998634311680,2019-10-22 14:06:29,RT @industria40hoy: Fujitsu firma con Exclusive Networks y desvela las claves de su integración con Nutanix: https://t.co/uteUqEwUUE #IoT #…,0,1
1186311347828600832,2019-10-21 16:00:40,#Protip: Why wait to get #data when you could just make it yourself with the Xi #IoT Sensor app? (Available on… https://t.co/aaOSzg20Jz,3,0
1186296587062071296,2019-10-21 15:02:01,RT @nutanix: Drones are becoming essential digital tools across industries. Learn how #edgecomputing and ideas for new data technologies ar…,0,4
1186285787559669760,2019-10-21 14:19:06,RT @jmmoran12: 3 Areas Where #IoT Will Improve the #Customer #Journey. https://t.co/3TU9XFYSgB,0,1
1185254347552313346,2019-10-18 18:00:32,Where are you on the path to #IIoT? Find out where you stand and how to get ahead: https://t.co/FNSqkrRI2M  😎… https://t.co/ankdD19kDC,2,2
1185202577203441665,2019-10-18 14:34:49,"RT @iotforall: Interactive, real-time data-integrated urban maps benefit everyone. They make cities smarter and easier to navigate.

|| #Io…",0,4
1184896605482340359,2019-10-17 18:18:59,"RT @siium_FR: Découvrez un usage simple de @NutanixIoT avec 2 spécialistes de @NutanixFrance @acosteseque et @tuxtof 
#légo #IoT #TropFacil…",0,2
1184890177308823553,2019-10-17 17:53:27,"How much do we believe in democratizing #IoT? We built an #app library, added built-in #edge #data, made a sensor a… https://t.co/inI0BuZ8Nz",1,1
1184547563011215360,2019-10-16 19:12:01,RT @NutanixHealth: Nutanix XI IoT solutions for #healthcare. Transform your organization today. Learn more here: https://t.co/WzTNBq3LPn ht…,0,2
1184545806096965632,2019-10-16 19:05:02,RT @IOTSWC: 🗓Join @nutanix at the #IOTSWC19 and discover how to achieve success in #IoT! 👤@SatyamVaghani will share with us some examples o…,0,4
1184542194381791233,2019-10-16 18:50:41,"3 things essential to #IoT scalability: a solid game plan, a good pilot, and a #cloud-agnostic IoT platform. Why? F… https://t.co/YNthRKFc2P",7,4
1184477944665837568,2019-10-16 14:35:23,"RT @tuxtof: So true, take an eye on our @NutanixIoT solutions, this clearly the kind of pains we target https://t.co/tAwpuQ8pZ6",0,3
1184234747918200833,2019-10-15 22:29:00,RT @SimoneKnaap: 451 Research Report: Edge Analytics and IoT Platforms as Essential Tools for Digital Transformation. #IoT #DigitalTransfor…,0,3
1184180833612992512,2019-10-15 18:54:46,"#TFW you get to work with incredible, talented, hilarious folks like @daveyb0y 🤯 https://t.co/VeaaMBWdde",0,0
1184165882664226819,2019-10-15 17:55:21,"What makes a good #IoT platform?  Take a look inside what make Xi IoT special: https://t.co/4HmZGDB3Tw
#Nutanix… https://t.co/G2ugcPklPQ",3,3
1184164128811819009,2019-10-15 17:48:23,"RT @nutanix: IT solutions can be complicated, but at #Nutanix, we make it easy for you. Find out how you can bring applications, clouds, an…",0,3
1183825745682096129,2019-10-14 19:23:46,RT @rgoyal3: What a great #NEXTconf in #Copenhagen! Now it's time to gear up for #EdgeComputing with #AI and #IoT at #IOTSWC19. Read about…,0,2
1183824970423635968,2019-10-14 19:20:42,"RT @dipTparmar: Diamonds Are Forever, Data Is Not.

Some key factors to consider when developing your organization’s data strategy.
: https…",0,2
1183759529806385153,2019-10-14 15:00:39,#DeepLearning is a hot topic in #AI and #IoT right now- are you up to date? Come see what we're working on:… https://t.co/kN9wA9ewOE,3,1
1182702743213002753,2019-10-11 17:01:22,We're excited to be a diamond sponsor at #IoTSWC19! Come talk #digitaltransformation with us at Booth D421 and expe… https://t.co/o4vYaL3WwR,6,1
1182702477914902531,2019-10-11 17:00:18,#Disruption is inevitable. So how can you ride the #digitaltransformation wave? Visit @nutanixiot at Booth D421 at… https://t.co/yeKxKl6VeM,3,0
1182442997289553921,2019-10-10 23:49:13,"#IoT data is a lot to sort through.  We're changing the game: https://t.co/aYPwIdpC0l
Want a little help?
#IIoT… https://t.co/yimlBorGQY",1,0
1182384057927254022,2019-10-10 19:55:01,📢 Say it again!📢 https://t.co/3S8M2Vgnyw,2,2
1182356379379666944,2019-10-10 18:05:02,👏 If you're happy and you know it👏 https://t.co/yj5PwCHfmj,1,1
1182352347172888577,2019-10-10 17:49:01,RT @vdidude: Nutanix IOT helping me with introspection. #NEXTconf https://t.co/RyXIESCXPS,0,3
1182331962524131329,2019-10-10 16:28:01,"""Meeting between our General Manager @YCoutaz and @Nutanix IoT Manager @SatyamVaghani during the Copenhagen… https://t.co/9oVPa8U1ka",6,2
1182316862639677441,2019-10-10 15:28:01,RT @DutchBuzz: What has #nutanix to do with #iot I see a lot of potential #ai #iot #NEXTconf #LindtLove https://t.co/skr5jnu7Gr,0,2
1182304397382094848,2019-10-10 14:38:29,We're so excited to partner with such an awesome team!🤩 https://t.co/ahXCPaojNL,0,0
1182302284224577540,2019-10-10 14:30:05,RT @pscheblein: #NextConf #Vintin #IOT @FlorianKaiser5 @VINTIN_GmbH  HappyFLO(W) https://t.co/hI9RCfiK1c,0,4
1182294916233416705,2019-10-10 14:00:48,RT @ggshakala: #nutanixiot anche l'AI dice che sono felice qui alla #NEXTconf di @nutanix @kiratech presente 😁 https://t.co/hEJqV8Ctwk,0,3
1182079636487966722,2019-10-09 23:45:21,Looking for #awesome sessions at #IoTSCW19? Learn how to use #IoT to create planet-scale competitiveness with our o… https://t.co/b2YGN9tYNh,3,1
1181982336403025924,2019-10-09 17:18:43,RT @IOTSWC: #Disruption is inevitable. So how can you ride the #digitaltransformation wave? Visit @nutanixiot at Booth D421 at #IOTSWC19 to…,0,2
1181970833398517760,2019-10-09 16:33:01,"""The challenge and requirements of the entrepreneurship journey are not to be trivialized. Do it for the stories yo… https://t.co/8C52e8iLev",2,0
1181970333462650883,2019-10-09 16:31:02,RT @nutanix: Learn why we’re just at the beginning of a world powered by massively distributed computing systems. Listen to this #podcast i…,0,4
1181936800354451456,2019-10-09 14:17:47,🤩🤩🤩 https://t.co/wFGY2B3RiF,3,0
1181617256951898119,2019-10-08 17:08:02,RT @IOTSWC: How are cities riding the #digitaltransformation wave? Good question. Visit @NutanixIoT at booth D421 to get answers from #IoT…,0,1
1181593347632312320,2019-10-08 15:33:01,Looking good! https://t.co/8N72xNuwJD,2,0
1181575480773885952,2019-10-08 14:22:01,RT @pramodkabadi: #nutanixiot #nextconf #Copenaghen https://t.co/RMui8q8nrX,0,1
1181548548166492160,2019-10-08 12:35:00,🤝 🤝 🤝 https://t.co/AgbgMNVkme,1,0
1181360577341464576,2019-10-08 00:08:04,Interested in #entrepreneurship? Check out how our SVP and GM @SatyamVaghani is building the future through… https://t.co/V02sKEYJnJ,3,0
1181259868092747779,2019-10-07 17:27:53,RT @nutanix: Who is ready to check out the #Nutanixiot Magic Mirror onsite at #NEXTconf? https://t.co/2sZuksc6zd,0,5
1181236999455494144,2019-10-07 15:57:01,Want advice on how to escape Pilot Purgatory? We've got your back: https://t.co/r5otcRcIyP https://t.co/mCUfWCKa48,1,0
1181215579702747137,2019-10-07 14:31:54,"RT @daveyb0y: This can mean only one thing. It’s time to get the lego IoT demo out again! - if you’re going to #nextconf, you’ll see this t…",0,11
1181215055448346624,2019-10-07 14:29:49,RT @ArenaSolutions: Great article in InformationWeek by our customer Nutanix. Read how to overcome hurdles integrating IoT into your busine…,0,2
